month,day,start_station_name,end_station_name,liczba_tras,temperatura,opady,wiatr
7,3,Grove St PATH,Lafayette Park,7,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,Journal Square,Dey St,7,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,Liberty Light Rail,Liberty Light Rail,7,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,Madison St & 1 St,City Hall - Washington St & 1 St,7,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,Newark St & Washington St,Southwest Park - Jackson St & Observer Hwy,7,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,Washington St,Newport Pkwy,7,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,12 St & Sinatra Dr N,River St & 1 St,6,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,14 St Ferry - 14 St & Shipyard Ln,11 St & Washington St,6,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,14 St Ferry - 14 St & Shipyard Ln,South Waterfront Walkway - Sinatra Dr & 1 St,6,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,4 St & River St,11 St & Washington St,6,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,4 St & River St,14 St Ferry - 14 St & Shipyard Ln,6,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,9 St HBLR - Jackson St & 8 St,Monroe St & 11 St,6,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,City Hall,Grove St PATH,6,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,City Hall - Washington St & 1 St,Madison St & 1 St,6,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,Exchange Pl,Columbus Drive,6,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,Grove St PATH,Jersey & 6th St,6,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,Hamilton Park,Hamilton Park,6,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,Harborside,Newark St & Washington St,6,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,Liberty Light Rail,City Hall,6,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,Lincoln Park,Bergen Ave & Sip Ave,6,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,Marin Light Rail,Newark Ave,6,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,McGinley Square,McGinley Square,6,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,Newark St & Washington St,Clinton St & Newark St,6,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,Newport Pkwy,Newark St & Washington St,6,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,River St & 1 St,12 St & Sinatra Dr N,6,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,River St & 1 St,Mama Johnson Field - 4 St & Jackson St,6,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,River St & 1 St,Stevens - River Ter & 6 St,6,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,South Waterfront Walkway - Sinatra Dr & 1 St,12 St & Sinatra Dr N,6,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,South Waterfront Walkway - Sinatra Dr & 1 St,14 St Ferry - 14 St & Shipyard Ln,6,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,Washington St,Exchange Pl,6,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,11 St & Washington St,River St & Newark St,5,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,12 St & Sinatra Dr N,South Waterfront Walkway - Sinatra Dr & 1 St,5,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,14 St Ferry - 14 St & Shipyard Ln,River St & Newark St,5,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,4 St & River St,South Waterfront Walkway - Sinatra Dr & 1 St,5,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,6 St & Grand St,11 St & Washington St,5,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,7 St & Monroe St,Hoboken Terminal - Hudson St & Hudson Pl,5,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,7 St & Monroe St,River St & 1 St,5,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,Adams St & 2 St,7 St & Monroe St,5,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,Baldwin at Montgomery,Exchange Pl,5,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,Bergen Ave & Sip Ave,Astor Place,5,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,City Hall - Washington St & 1 St,6 St & Grand St,5,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,City Hall - Washington St & 1 St,Southwest Park - Jackson St & Observer Hwy,5,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,Columbus Drive,Exchange Pl,5,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,Columbus Park - Clinton St & 9 St,14 St Ferry - 14 St & Shipyard Ln,5,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,Communipaw & Berry Lane,Communipaw & Berry Lane,5,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,Essex Light Rail,Essex Light Rail,5,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,Exchange Pl,Essex Light Rail,5,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,Exchange Pl,Exchange Pl,5,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,Exchange Pl,Marin Light Rail,5,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,Grand St,Grand St,5,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,Grand St,Washington St,5,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,Grove St PATH,Brunswick St,5,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,Grove St PATH,Communipaw & Berry Lane,5,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,Grove St PATH,Montgomery St,5,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,Hamilton Park,Brunswick St,5,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,Lafayette Park,City Hall,5,26.733333333333334,0.025000000000000005,6.408333333333334
7,3,Madison St & 1 St,Hoboken Terminal - Hudson St & Hudson Pl,5,26.733333333333334,0.025000000000000005,6.408333333333334
